#Thorlabs FTS
[SpectrumHeader]
#Date;20250603
#Time;14205042
#GMTTime;19205042
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;5.000000
#TriggerMode;0
#InterferometerSerial;M00454521
#Source;
#AirMeasureOpt;0
#WnrMin;13463.064453
#WnrMax;31093.257813
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#Instrument;0
#InstrModel;CCS100
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
3.216131287e+02;5.993052037e-04
3.217207947e+02;-9.231637232e-04
3.218284607e+02;-7.428713725e-04
3.219361267e+02;-5.024815327e-04
3.220438232e+02;7.395325811e-04
3.221515198e+02;4.791102838e-04
3.222592163e+02;4.590777971e-04
3.223669434e+02;-4.423840728e-04
3.224746399e+02;5.792727461e-04
3.225823669e+02;-1.418967731e-04
3.226900940e+02;4.390453105e-04
3.227978210e+02;-6.176683382e-05
3.229055786e+02;-3.021566663e-04
3.230133362e+02;-1.143521047e-03
3.231210938e+02;1.019987394e-03
3.232288513e+02;-4.023190995e-04
3.233366089e+02;1.220312319e-03
3.234443970e+02;-2.821241796e-04
3.235521851e+02;-1.819617464e-04
3.236599731e+02;2.988179040e-04
3.237677612e+02;-8.430337766e-04
3.238755798e+02;-7.228388567e-04
3.239833984e+02;-6.176683382e-05
3.240912170e+02;1.801254344e-03
3.241990356e+02;3.839559940e-05
3.243068542e+02;-2.620916930e-04
3.244147034e+02;1.701091882e-03
3.245225525e+02;3.789478505e-04
3.246304016e+02;1.340507180e-03
3.247382813e+02;3.839559940e-05
3.248461304e+02;2.587529307e-04
3.249540100e+02;4.190128238e-04
3.250618896e+02;-2.170186053e-05
3.251697998e+02;-1.123488648e-03
3.252776794e+02;-2.170186053e-05
3.253855896e+02;3.188503906e-04
3.254934998e+02;8.396950434e-04
3.256014099e+02;4.390453105e-04
3.257093201e+02;3.188503906e-04
3.258172607e+02;-4.023190995e-04
3.259252014e+02;1.986554853e-04
3.260331421e+02;-5.826114793e-04
3.261410828e+02;-6.176683382e-05
3.262490540e+02;-5.225139903e-04
3.263570251e+02;2.787854173e-04
3.264649963e+02;-7.629038300e-04
3.265729675e+02;-1.083423616e-03
3.266809387e+02;-1.444008318e-03
3.267889404e+02;3.989803372e-04
3.268969421e+02;3.839559940e-05
3.270049438e+02;4.390453105e-04
3.271129761e+02;-7.028063992e-04
3.272209778e+02;-3.822866129e-04
3.273290100e+02;-7.428713725e-04
