#Thorlabs FTS
[SpectrumHeader]
#Date;20250603
#Time;14083164
#GMTTime;19083164
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;50.000000
#TriggerMode;0
#InterferometerSerial;M00454521
#Source;
#AirMeasureOpt;0
#WnrMin;13463.064453
#WnrMax;31093.257813
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#Instrument;0
#InstrModel;CCS100
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
3.216131287e+02;1.146140392e-03
3.217207947e+02;1.051045765e-04
3.218284607e+02;1.566558727e-03
3.219361267e+02;1.746737980e-03
3.220438232e+02;3.653635504e-04
3.221515198e+02;1.166160335e-03
3.222592163e+02;2.267255913e-03
3.223669434e+02;9.259213111e-04
3.224746399e+02;3.453436075e-04
3.225823669e+02;2.502489951e-05
3.226900940e+02;1.926917234e-03
3.227978210e+02;8.058017702e-04
3.229055786e+02;3.128112527e-03
3.230133362e+02;4.854830622e-04
3.231210938e+02;9.459411958e-04
3.232288513e+02;3.253236937e-04
3.233366089e+02;8.658615407e-04
3.234443970e+02;-4.554531770e-04
3.235521851e+02;2.087076660e-03
3.236599731e+02;2.087076660e-03
3.237677612e+02;2.147136489e-03
3.238755798e+02;8.058017702e-04
3.239833984e+02;3.268251894e-03
3.240912170e+02;-3.353336651e-04
3.241990356e+02;1.246239990e-03
3.243068542e+02;2.252240956e-04
3.244147034e+02;2.307295799e-03
3.245225525e+02;-2.752738947e-04
3.246304016e+02;1.386379474e-03
3.247382813e+02;-2.152141387e-04
3.248461304e+02;1.746737980e-03
3.249540100e+02;1.046040794e-03
3.250618896e+02;1.506499015e-03
3.251697998e+02;-2.152141387e-04
3.252776794e+02;8.858814253e-04
3.253855896e+02;1.686678268e-03
3.254934998e+02;5.255229189e-04
3.256014099e+02;1.706698211e-03
3.257093201e+02;5.655627465e-04
3.258172607e+02;8.858814253e-04
3.259252014e+02;1.006001025e-03
3.260331421e+02;4.654631484e-04
3.261410828e+02;7.657619426e-04
3.262490540e+02;7.857818273e-04
3.263570251e+02;8.258217131e-04
3.264649963e+02;2.087076660e-03
3.265729675e+02;1.646638382e-03
3.266809387e+02;4.454432055e-04
3.267889404e+02;2.652639232e-04
3.268969421e+02;1.486479072e-03
3.270049438e+02;1.546538784e-03
3.271129761e+02;2.052041818e-04
3.272209778e+02;5.004979812e-06
3.273290100e+02;1.806797809e-03
3.274370422e+02;2.047036774e-03
3.275450745e+02;1.686678268e-03
3.276531372e+02;1.886877464e-03
3.277611694e+02;8.258217131e-04
3.278692322e+02;2.652639232e-04
3.279772949e+02;2.107096603e-03
3.280853882e+02;1.226220047e-03
3.281934509e+02;1.066060737e-03
3.283015442e+02;1.386379474e-03
3.284096375e+02;8.258217131e-04
3.285177612e+02;9.859810816e-04
3.286258545e+02;1.426419243e-03
3.287339783e+02;2.847833559e-03
3.288421021e+02;4.054033780e-04
3.289502258e+02;8.458415978e-04
3.290583496e+02;6.656623445e-04
3.291665039e+02;1.106100623e-03
3.292746582e+02;4.854830622e-04
3.293828125e+02;1.251244976e-04
3.294909668e+02;1.626618439e-03
3.295991516e+02;2.487475052e-03
3.297073059e+02;4.854830622e-04
3.298154907e+02;1.926917234e-03
3.299237061e+02;-1.156150363e-03
3.300318909e+02;1.566558727e-03
3.301401062e+02;2.307295799e-03
3.302482910e+02;1.426419243e-03
3.303565369e+02;1.506499015e-03
3.304647522e+02;9.859810816e-04
3.305729675e+02;1.286279876e-03
3.306812134e+02;2.187176142e-03
3.307894592e+02;5.255229189e-04
3.308977051e+02;1.426419243e-03
3.310059814e+02;-4.754730908e-04
3.311142273e+02;9.659611387e-04
3.312225037e+02;3.068052698e-03
3.313307800e+02;1.106100623e-03
3.314390869e+02;9.459411958e-04
3.315473633e+02;9.059013682e-04
3.316556702e+02;1.026020851e-03
3.317639771e+02;9.659611387e-04
3.318722839e+02;1.886877464e-03
3.319805908e+02;1.306299819e-03
3.320889282e+02;1.386379474e-03
3.321972656e+02;1.026020851e-03
3.323056030e+02;4.504482058e-05
3.324139404e+02;-9.509461961e-05
3.325223083e+02;1.326319645e-03
3.326306458e+02;1.126120449e-03
3.327390137e+02;1.206200221e-03
3.328474121e+02;8.058017702e-04
3.329557800e+02;1.066060737e-03
3.330641785e+02;1.366359531e-03
3.331725464e+02;2.147136489e-03
3.332809753e+02;5.455428036e-04
3.333893738e+02;5.855826312e-04
3.334977722e+02;1.426419243e-03
3.336062012e+02;1.251244976e-04
3.337146301e+02;1.746737980e-03
3.338230591e+02;4.454432055e-04
3.339315186e+02;1.146140392e-03
3.340399475e+02;7.657619426e-04
3.341484070e+02;9.459411958e-04
3.342568665e+02;5.455428036e-04
3.343653259e+02;1.626618439e-03
3.344738159e+02;3.253236937e-04
3.345823059e+02;7.057021721e-04
3.346907654e+02;6.656623445e-04
3.347992859e+02;2.107096603e-03
3.349077759e+02;-5.505478111e-05
3.350162964e+02;1.946937176e-03
3.351247864e+02;8.858814253e-04
3.352333069e+02;2.347335685e-03
3.353418579e+02;2.687674249e-03
3.354503784e+02;1.886877464e-03
3.355589294e+02;2.327315742e-03
3.356674805e+02;2.967953216e-03
3.357760315e+02;7.257221150e-04
3.358845825e+02;1.066060737e-03
3.359931641e+02;1.966957236e-03
3.361017456e+02;1.646638382e-03
3.362103271e+02;2.127116546e-03
3.363189087e+02;2.367355628e-03
3.364274902e+02;1.166160335e-03
3.365361023e+02;9.459411958e-04
3.366447144e+02;-1.501493989e-05
3.367533264e+02;-7.507469854e-05
3.368619385e+02;1.646638382e-03
3.369705811e+02;1.686678268e-03
3.370791931e+02;-7.157121436e-04
3.371878357e+02;1.686678268e-03
3.372965088e+02;2.187176142e-03
3.374051514e+02;1.986976946e-03
3.375138245e+02;1.406399417e-03
3.376224670e+02;2.107096603e-03
3.377311401e+02;6.656623445e-04
3.378398438e+02;1.506499015e-03
3.379485168e+02;8.258217131e-04
3.380572205e+02;2.502489951e-05
3.381659241e+02;4.504482058e-05
3.382746277e+02;1.486479072e-03
3.383833313e+02;3.053037799e-04
3.384920654e+02;9.059013682e-04
3.386007996e+02;-1.501493989e-05
3.387095337e+02;4.504482058e-05
3.388182678e+02;-3.503486005e-05
3.389270020e+02;1.766757923e-03
3.390357666e+02;1.386379474e-03
3.391445313e+02;2.547534881e-03
3.392532959e+02;1.086080680e-03
3.393620605e+02;9.459411958e-04
3.394708557e+02;9.659611387e-04
3.395796509e+02;2.847833559e-03
3.396884460e+02;1.706698211e-03
3.397972412e+02;1.066060737e-03
3.399060364e+02;7.857818273e-04
3.400148621e+02;7.857818273e-04
3.401236877e+02;8.458415978e-04
3.402325134e+02;1.486479072e-03
3.403413391e+02;1.166160335e-03
3.404501953e+02;5.855826312e-04
3.405590210e+02;-1.501493989e-05
3.406678772e+02;2.527514938e-03
3.407767334e+02;2.467455110e-03
3.408856201e+02;4.254232917e-04
3.409944763e+02;7.257221150e-04
3.411033630e+02;1.086080680e-03
3.412122498e+02;-1.501493989e-05
3.413211365e+02;-3.353336651e-04
3.414300537e+02;7.857818273e-04
3.415389404e+02;2.467455110e-03
3.416478577e+02;2.652639232e-04
3.417567749e+02;1.051045765e-04
3.418656921e+02;1.386379474e-03
3.419746399e+02;1.306299819e-03
3.420835876e+02;-3.153137513e-04
3.421925354e+02;1.086080680e-03
3.423014832e+02;2.547534881e-03
3.424104309e+02;2.167156432e-03
3.425194092e+02;1.386379474e-03
