#Thorlabs FTS
[SpectrumHeader]
#Date;20250603
#Time;14221890
#GMTTime;19221890
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;5.000000
#TriggerMode;0
#InterferometerSerial;M00454521
#Source;
#AirMeasureOpt;0
#WnrMin;13463.064453
#WnrMax;31093.257813
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#Instrument;0
#InstrModel;CCS100
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
3.216131287e+02;4.823411291e-04
3.217207947e+02;-1.019759336e-03
3.218284607e+02;1.463713474e-03
3.219361267e+02;6.425651954e-04
3.220438232e+02;2.219770686e-04
3.221515198e+02;1.618930401e-04
3.222592163e+02;7.427051896e-04
3.223669434e+02;3.020890872e-04
3.224746399e+02;9.229572606e-04
3.225823669e+02;7.427051896e-04
3.226900940e+02;-5.841501843e-05
3.227978210e+02;-2.386670676e-04
3.229055786e+02;1.123237307e-03
3.230133362e+02;1.018090261e-04
3.231210938e+02;3.621731012e-04
3.232288513e+02;1.819210593e-04
3.233366089e+02;8.428452420e-04
3.234443970e+02;-9.797032690e-04
3.235521851e+02;-1.835900548e-05
3.236599731e+02;5.424251431e-04
3.237677612e+02;2.420050732e-04
3.238755798e+02;5.023691338e-04
3.239833984e+02;1.704049530e-03
3.240912170e+02;6.625931710e-04
3.241990356e+02;6.826212048e-04
3.243068542e+02;-1.184990324e-04
3.244147034e+02;7.627332234e-04
3.245225525e+02;-9.847102774e-05
3.246304016e+02;-2.386670676e-04
3.247382813e+02;3.221170919e-04
3.248461304e+02;1.669000540e-06
3.249540100e+02;8.178102144e-05
3.250618896e+02;1.423657406e-03
3.251697998e+02;-3.838701014e-05
3.252776794e+02;5.223971675e-04
3.253855896e+02;4.222571151e-04
3.254934998e+02;3.621731012e-04
3.256014099e+02;-8.194792317e-04
3.257093201e+02;7.427051896e-04
3.258172607e+02;7.226772141e-04
3.259252014e+02;4.222571151e-04
3.260331421e+02;-9.196192841e-04
3.261410828e+02;7.226772141e-04
3.262490540e+02;-6.792831700e-04
3.263570251e+02;1.443685382e-03
3.264649963e+02;1.483741449e-03
3.265729675e+02;6.225371617e-04
3.266809387e+02;1.819210593e-04
