#Thorlabs FTS
[SpectrumHeader]
#Date;20250603
#Time;14153072
#GMTTime;19153072
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;5.000000
#TriggerMode;0
#InterferometerSerial;M00454521
#Source;
#AirMeasureOpt;0
#WnrMin;13463.064453
#WnrMax;31093.257813
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#Instrument;0
#InstrModel;CCS100
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
3.216131287e+02;1.170924981e-03
3.217207947e+02;1.701344008e-04
3.218284607e+02;8.706878289e-04
3.219361267e+02;4.103241663e-04
3.220438232e+02;5.304190563e-04
3.221515198e+02;-1.000790598e-05
3.222592163e+02;9.907827480e-04
3.223669434e+02;1.090861741e-03
3.224746399e+02;6.104822969e-04
3.225823669e+02;5.104032462e-04
3.226900940e+02;2.702134661e-04
3.227978210e+02;1.901502255e-04
3.229055786e+02;1.130893361e-03
3.230133362e+02;1.000790598e-05
3.231210938e+02;1.070845989e-03
3.232288513e+02;-3.002371886e-05
3.233366089e+02;-7.005534280e-05
3.234443970e+02;5.304190563e-04
3.235521851e+02;1.100869704e-04
3.236599731e+02;1.010798500e-03
3.237677612e+02;3.302608966e-04
3.238755798e+02;-1.110877609e-03
3.239833984e+02;1.150909229e-03
3.240912170e+02;-5.704506766e-04
3.241990356e+02;6.705297274e-04
3.243068542e+02;8.106403984e-04
3.244147034e+02;4.503557866e-04
3.245225525e+02;-7.005534280e-05
3.246304016e+02;-7.305771578e-04
3.247382813e+02;-2.101660357e-04
3.248461304e+02;5.304190563e-04
3.249540100e+02;-1.130893361e-03
3.250618896e+02;7.005534280e-05
3.251697998e+02;1.110877609e-03
3.252776794e+02;1.050830120e-03
3.253855896e+02;-1.100869704e-04
3.254934998e+02;1.170924981e-03
3.256014099e+02;-9.307352593e-04
3.257093201e+02;1.010798500e-03
3.258172607e+02;-4.303399764e-04
3.259252014e+02;1.030814368e-03
3.260331421e+02;-7.305771578e-04
3.261410828e+02;-4.703715967e-04
3.262490540e+02;3.702925169e-04
3.263570251e+02;-6.505139172e-04
3.264649963e+02;-8.106403984e-04
3.265729675e+02;1.611272921e-03
3.266809387e+02;-7.105613477e-04
3.267889404e+02;6.905455375e-04
3.268969421e+02;-4.703715967e-04
3.270049438e+02;3.702925169e-04
3.271129761e+02;9.107194492e-04
3.272209778e+02;-5.104032462e-04
3.273290100e+02;2.702134661e-04
3.274370422e+02;6.705297274e-04
3.275450745e+02;6.104822969e-04
3.276531372e+02;1.110877609e-03
3.277611694e+02;2.301818458e-04
3.278692322e+02;1.210956601e-03
3.279772949e+02;7.906245883e-04
3.280853882e+02;5.704506766e-04
3.281934509e+02;2.702134661e-04
3.283015442e+02;6.905455375e-04
3.284096375e+02;5.304190563e-04
3.285177612e+02;1.691336161e-03
3.286258545e+02;5.304190563e-04
3.287339783e+02;9.107194492e-04
3.288421021e+02;-7.305771578e-04
3.289502258e+02;3.102450864e-04
3.290583496e+02;4.703715967e-04
3.291665039e+02;8.907036390e-04
3.292746582e+02;1.701344008e-04
3.293828125e+02;3.002371886e-05
3.294909668e+02;-1.100869704e-04
3.295991516e+02;7.505929680e-04
3.297073059e+02;1.901502255e-04
3.298154907e+02;1.090861741e-03
3.299237061e+02;-2.702134661e-04
3.300318909e+02;-9.507510695e-04
3.301401062e+02;8.506720187e-04
3.302482910e+02;5.704506766e-04
3.303565369e+02;2.902292763e-04
3.304647522e+02;4.703715967e-04
3.305729675e+02;-6.505139172e-04
3.306812134e+02;2.501976560e-04
3.307894592e+02;7.906245883e-04
3.308977051e+02;1.230972470e-03
3.310059814e+02;-1.100869704e-04
3.311142273e+02;1.501185907e-04
3.312225037e+02;-6.905455375e-04
3.313307800e+02;1.190940849e-03
3.314390869e+02;7.005534280e-05
3.315473633e+02;1.901502255e-04
3.316556702e+02;-1.230972470e-03
3.317639771e+02;1.931525883e-03
3.318722839e+02;5.003953265e-05
3.319805908e+02;1.010798500e-03
3.320889282e+02;-1.210956601e-03
3.321972656e+02;4.503557866e-04
3.323056030e+02;3.302608966e-04
3.324139404e+02;2.091652481e-03
