#Thorlabs FTS
[SpectrumHeader]
#Date;20250603
#Time;14101722
#GMTTime;19101722
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;50.000000
#TriggerMode;0
#InterferometerSerial;M00454521
#Source;
#AirMeasureOpt;0
#WnrMin;13463.064453
#WnrMax;31093.257813
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#Instrument;0
#InstrModel;CCS100
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
3.216131287e+02;3.063799115e-03
3.217207947e+02;1.722135465e-03
3.218284607e+02;2.543153474e-03
3.219361267e+02;1.281589153e-03
3.220438232e+02;9.211422293e-04
3.221515198e+02;1.581961638e-03
3.222592163e+02;6.608194089e-04
3.223669434e+02;1.842284459e-03
3.224746399e+02;1.201489824e-03
3.225823669e+02;7.208939060e-04
3.226900940e+02;2.062557498e-03
3.227978210e+02;8.410429000e-04
3.229055786e+02;1.822259626e-03
3.230133362e+02;4.205214500e-04
3.231210938e+02;1.101365662e-03
3.232288513e+02;1.021266333e-03
3.233366089e+02;9.211422293e-04
3.234443970e+02;-9.211422293e-04
3.235521851e+02;9.411670617e-04
3.236599731e+02;1.201489824e-03
3.237677612e+02;3.244022606e-03
3.238755798e+02;8.810925647e-04
3.239833984e+02;1.561936806e-03
3.240912170e+02;7.008690736e-04
3.241990356e+02;1.241539489e-03
3.243068542e+02;1.782209962e-03
3.244147034e+02;1.762185129e-03
3.245225525e+02;1.982458169e-03
3.246304016e+02;2.122631995e-03
3.247382813e+02;9.812166682e-04
3.248461304e+02;6.207697443e-04
3.249540100e+02;1.201489824e-03
3.250618896e+02;9.611918940e-04
3.251697998e+02;1.001241544e-04
3.252776794e+02;2.703352133e-03
3.253855896e+02;4.805959470e-04
3.254934998e+02;2.022507833e-03
3.256014099e+02;3.404221206e-04
3.257093201e+02;2.423004480e-03
